applicant_id,age,income,employment_length,loan_amount,credit_score,existing_debt,num_credit_accounts,credit_history_years,num_late_payments,home_ownership,loan_purpose,default
APP101541,32,35668.05,39.0,8634.69,549.0,11681.01,2,22,0,MORTGAGE,debt_consolidation,1
APP101542,25,50033.45,29.0,16109.75,648.0,821.77,0,8,2,RENT,credit_card,1
APP101543,48,9544.37,7.0,12561.01,731.0,2391.57,13,14,2,RENT,other,0
APP101544,32,40234.08,36.0,9227.89,616.0,13124.91,3,29,0,MORTGAGE,home_improvement,0
APP101545,49,35436.82,29.0,27224.03,596.0,6628.75,14,5,0,OWN,debt_consolidation,1
APP101546,54,76345.12,12.0,15411.81,692.0,2457.6,10,5,3,RENT,other,0
APP101547,62,58826.03,37.0,7711.62,623.0,8851.03,7,20,1,MORTGAGE,debt_consolidation,1
APP101548,45,20602.22,9.0,7920.8,720.0,3055.29,9,23,1,MORTGAGE,business,0
APP101549,21,67580.13,25.0,15883.37,632.0,4068.8,8,11,1,RENT,debt_consolidation,1
APP101550,34,31851.59,26.0,11178.05,560.0,1976.13,5,5,2,MORTGAGE,credit_card,1
APP101551,62,23104.29,38.0,5050.81,763.0,4981.73,13,3,1,OWN,debt_consolidation,0
APP101552,47,40076.75,22.0,16929.75,748.0,11098.36,0,29,2,MORTGAGE,business,0
APP101553,51,32814.16,39.0,21043.34,573.0,3354.29,11,17,1,RENT,home_improvement,1
APP101554,43,78372.84,11.0,20107.2,681.0,8236.79,9,11,1,RENT,debt_consolidation,0
APP101555,28,43058.33,32.0,24975.47,623.0,4722.4,2,9,2,MORTGAGE,car,1
APP101556,64,40248.56,9.0,34252.64,699.0,11651.68,9,4,1,RENT,other,1
APP101557,58,56972.48,39.0,27944.49,579.0,3393.34,14,8,1,RENT,other,1
APP101558,69,62720.01,30.0,12141.65,719.0,17051.88,4,23,0,RENT,debt_consolidation,0
APP101559,62,53734.07,25.0,8733.69,745.0,8478.35,8,14,0,RENT,car,0
APP101560,35,73845.6,2.0,3301.85,574.0,5974.23,5,27,0,RENT,business,1
APP101561,33,49234.07,19.0,9961.88,655.0,6151.22,0,15,4,MORTGAGE,other,1
APP101562,33,39490.91,5.0,13514.0,747.0,3388.05,0,18,2,RENT,business,0
APP101563,66,67479.97,36.0,10159.17,569.0,3218.04,2,21,2,RENT,business,1
APP101564,48,34701.98,15.0,3187.74,596.0,6061.75,9,5,1,RENT,business,1
APP101565,43,36924.23,33.0,8333.4,702.0,1883.74,11,14,1,MORTGAGE,debt_consolidation,0
APP101566,68,85887.06,36.0,14576.99,637.0,3037.06,1,26,1,OWN,other,0
APP101567,50,81712.48,4.0,5347.86,523.0,2322.03,1,16,1,OWN,car,1
APP101568,65,36167.35,30.0,10931.62,624.0,7765.58,12,7,0,OWN,credit_card,1
APP101569,69,28947.07,12.0,12822.75,789.0,7860.63,12,17,2,OWN,credit_card,0
APP101570,24,75477.26,4.0,19356.44,815.0,13551.57,7,19,1,RENT,credit_card,0
APP101571,38,54187.7,10.0,27655.04,599.0,3760.39,11,27,1,MORTGAGE,home_improvement,0
APP101572,56,42522.59,21.0,7889.63,576.0,2575.47,3,22,1,MORTGAGE,debt_consolidation,1
APP101573,60,30917.07,34.0,11050.76,613.0,1517.11,0,3,0,OWN,credit_card,0
APP101574,28,42866.6,27.0,11260.33,794.0,6104.37,13,17,0,MORTGAGE,car,0
APP101575,36,35923.46,9.0,14612.39,717.0,15024.47,4,19,1,OWN,car,1
APP101576,47,26051.51,11.0,13662.93,767.0,4629.99,5,22,1,RENT,credit_card,0
APP101577,60,38735.86,12.0,23271.93,729.0,5020.6,7,1,0,RENT,home_improvement,0
APP101578,26,41469.44,29.0,2443.59,544.0,4890.4,9,8,2,RENT,car,1
APP101579,50,30100.66,20.0,12718.5,574.0,6022.2,1,7,0,OWN,credit_card,1
APP101580,35,57063.09,0.0,13259.2,594.0,10912.23,8,5,2,MORTGAGE,home_improvement,1
APP101581,31,69176.48,3.0,8594.37,608.0,22819.05,8,23,1,MORTGAGE,debt_consolidation,1
APP101582,46,58979.71,3.0,2544.26,595.0,7322.04,11,13,2,MORTGAGE,other,1
APP101583,41,31630.46,38.0,9541.47,605.0,7718.82,14,10,1,MORTGAGE,debt_consolidation,1
APP101584,52,52992.77,20.0,6461.8,701.0,4058.58,10,16,3,MORTGAGE,credit_card,1
APP101585,36,37759.06,,27086.03,660.0,4508.64,9,0,1,MORTGAGE,business,0
APP101586,61,19577.32,30.0,12396.57,747.0,4460.22,13,6,0,RENT,credit_card,0
APP101587,24,50836.24,7.0,6140.79,,3666.83,7,15,1,RENT,debt_consolidation,1
APP101588,63,39068.27,1.0,2888.27,595.0,5442.65,0,6,1,OWN,car,1
APP101589,22,132823.17,10.0,14106.21,665.0,8102.27,13,13,0,OWN,debt_consolidation,0
APP101590,57,75254.83,8.0,15028.29,529.0,5171.12,14,9,0,RENT,car,0
APP101591,37,51822.26,31.0,8695.26,465.0,3926.81,14,27,2,RENT,debt_consolidation,1
APP101592,39,41133.79,32.0,14217.16,701.0,5436.0,13,26,3,MORTGAGE,debt_consolidation,0
APP101593,21,39413.4,25.0,8030.79,731.0,2280.42,13,28,0,MORTGAGE,debt_consolidation,0
APP101594,55,21985.87,36.0,18775.9,655.0,9345.71,10,11,1,RENT,credit_card,0
APP101595,29,15222.14,18.0,17954.77,618.0,3531.48,0,8,0,MORTGAGE,credit_card,1
APP101596,53,23475.68,9.0,3702.06,542.0,1950.86,11,15,0,MORTGAGE,car,1
APP101597,56,35459.32,13.0,4285.04,743.0,7110.98,1,24,0,MORTGAGE,business,0
APP101598,62,12673.02,5.0,33482.19,689.0,7399.05,2,24,1,RENT,credit_card,1
APP101599,55,27662.67,36.0,17314.82,673.0,2470.2,9,15,0,MORTGAGE,debt_consolidation,0
APP101600,35,32086.59,24.0,4640.47,649.0,8093.81,13,16,2,RENT,credit_card,0
APP101601,57,32607.15,30.0,3857.49,612.0,8160.98,3,16,1,MORTGAGE,car,1
APP101602,61,26085.59,11.0,11211.14,560.0,23858.71,2,13,1,OWN,other,1
APP101603,36,30614.93,28.0,4987.1,670.0,4072.37,7,3,1,OWN,debt_consolidation,0
APP101604,27,85986.61,13.0,8184.32,606.0,4705.55,5,10,0,OWN,debt_consolidation,1
APP101605,64,50567.92,17.0,9620.32,616.0,3024.69,12,25,2,OWN,business,1
APP101606,28,27442.54,26.0,9374.39,787.0,7294.97,2,25,0,RENT,credit_card,0
APP101607,50,35095.43,39.0,19456.24,646.0,4896.7,14,18,3,RENT,home_improvement,1
APP101608,32,35805.02,22.0,29758.01,453.0,10832.9,3,29,3,MORTGAGE,debt_consolidation,1
APP101609,27,24736.18,28.0,7425.31,607.0,3473.23,5,28,0,MORTGAGE,credit_card,0
APP101610,59,24721.66,23.0,5022.11,569.0,7168.74,10,15,1,RENT,credit_card,1
APP101611,28,60190.03,16.0,12497.8,638.0,4063.19,12,23,1,RENT,home_improvement,0
APP101612,53,29439.95,37.0,26341.16,536.0,1125.54,7,6,0,MORTGAGE,home_improvement,1
APP101613,54,21007.86,38.0,7770.35,684.0,8122.82,7,13,1,MORTGAGE,credit_card,1
APP101614,23,35540.56,12.0,16485.15,626.0,1213.86,9,12,3,RENT,other,0
APP101615,29,38522.77,35.0,5989.23,611.0,4326.06,9,25,1,MORTGAGE,other,0
APP101616,59,13543.31,18.0,10024.25,661.0,4380.45,11,12,2,RENT,debt_consolidation,1
APP101617,45,35583.13,29.0,4928.72,643.0,4881.97,1,9,3,OWN,credit_card,1
APP101618,26,56049.47,20.0,9961.66,639.0,5104.35,14,11,4,RENT,credit_card,1
APP101619,69,45506.69,30.0,9229.19,632.0,5064.31,0,25,3,OWN,credit_card,0
APP101620,33,110735.26,34.0,14255.15,648.0,6571.24,3,18,1,RENT,debt_consolidation,0
APP101621,21,67883.94,16.0,28762.77,677.0,4505.32,11,3,0,MORTGAGE,home_improvement,1
APP101622,66,74941.79,28.0,7837.4,667.0,39837.26,4,0,1,RENT,debt_consolidation,1
APP101623,21,147272.95,20.0,2981.44,740.0,3737.18,8,10,1,OWN,debt_consolidation,0
APP101624,48,53054.67,31.0,8766.89,606.0,1848.1,2,24,3,MORTGAGE,home_improvement,1
APP101625,69,39400.55,7.0,11844.16,669.0,1590.8,12,26,0,MORTGAGE,business,0
APP101626,49,59093.14,29.0,11171.71,845.0,8321.56,4,4,0,MORTGAGE,debt_consolidation,0
APP101627,49,27457.15,23.0,9005.1,646.0,1375.66,1,0,2,MORTGAGE,car,1
APP101628,40,38324.44,18.0,24164.24,649.0,1867.21,1,7,3,RENT,home_improvement,1
APP101629,27,26268.77,14.0,10739.98,548.0,1664.02,2,26,2,RENT,credit_card,1
APP101630,49,44311.18,28.0,9293.98,592.0,7084.85,10,12,0,OWN,home_improvement,0
APP101631,64,26213.91,13.0,6206.65,641.0,14250.77,0,1,2,RENT,credit_card,1
APP101632,25,25758.91,1.0,3470.22,692.0,2309.63,8,15,1,RENT,home_improvement,0
APP101633,64,44655.67,37.0,12058.67,701.0,6888.67,9,19,0,MORTGAGE,credit_card,0
APP101634,41,33899.12,17.0,11467.25,676.0,596.12,4,2,2,RENT,credit_card,0
APP101635,47,13852.76,6.0,5241.7,714.0,2708.65,9,19,2,MORTGAGE,debt_consolidation,0
APP101636,29,17539.69,9.0,9637.11,570.0,7958.37,4,24,1,MORTGAGE,credit_card,1
APP101637,51,,33.0,9078.73,689.0,3828.22,6,1,2,OWN,credit_card,1
APP101638,29,23353.78,13.0,6804.23,651.0,10885.89,0,1,0,RENT,debt_consolidation,1
APP101639,34,44676.89,11.0,6148.81,659.0,823.4,2,25,3,MORTGAGE,debt_consolidation,0
APP101640,56,40516.7,19.0,12620.14,621.0,2729.9,1,13,0,MORTGAGE,other,1
APP101641,23,61860.66,1.0,8643.07,573.0,7059.98,0,2,0,MORTGAGE,debt_consolidation,1
APP101642,42,52912.82,22.0,6942.41,552.0,6989.44,5,4,0,RENT,debt_consolidation,1
APP101643,50,62065.87,1.0,5901.71,675.0,7431.98,3,25,1,OWN,business,0
APP101644,27,49227.03,33.0,9154.57,689.0,5802.3,3,25,1,MORTGAGE,credit_card,0
APP101645,35,40329.55,17.0,17234.87,639.0,1967.86,0,29,0,OWN,business,0
APP101646,37,62923.56,8.0,11203.53,648.0,2635.18,11,20,1,OWN,debt_consolidation,0
APP101647,53,57509.56,18.0,8584.61,592.0,31354.34,14,20,0,MORTGAGE,credit_card,1
APP101648,68,43828.86,7.0,11909.53,690.0,1794.53,11,26,1,MORTGAGE,credit_card,0
APP101649,61,68564.89,12.0,22440.69,654.0,1583.74,2,27,1,MORTGAGE,credit_card,0
APP101650,30,11238.56,5.0,13283.11,620.0,8466.84,11,0,2,MORTGAGE,car,1
APP101651,21,31406.45,26.0,11569.42,,2106.08,3,18,1,MORTGAGE,car,0
APP101652,23,31166.68,39.0,14517.61,701.0,20614.93,4,22,0,OWN,credit_card,0
APP101653,50,64624.02,19.0,9001.91,,43807.36,11,29,1,MORTGAGE,debt_consolidation,1
APP101654,28,79673.91,3.0,11052.82,653.0,4053.14,3,1,1,RENT,business,0
APP101655,32,17586.91,2.0,7380.72,573.0,6295.32,14,23,1,MORTGAGE,debt_consolidation,1
APP101656,62,73539.91,33.0,3903.65,661.0,1141.7,12,16,1,MORTGAGE,credit_card,0
APP101657,63,20216.97,13.0,12157.5,397.0,11218.1,9,20,2,MORTGAGE,debt_consolidation,1
APP101658,62,20524.87,11.0,12185.57,665.0,819.82,7,29,1,MORTGAGE,credit_card,0
APP101659,33,,4.0,8327.95,706.0,1683.06,3,29,3,MORTGAGE,debt_consolidation,1
APP101660,51,30973.79,26.0,18425.53,641.0,5403.89,9,5,3,OWN,debt_consolidation,1
APP101661,50,16660.42,2.0,6419.13,556.0,7616.91,6,14,1,OWN,car,1
APP101662,30,50258.7,36.0,3419.23,806.0,1499.49,9,12,0,RENT,debt_consolidation,0
APP101663,48,51006.14,8.0,6514.14,742.0,3184.25,0,14,3,MORTGAGE,debt_consolidation,0
APP101664,46,61514.04,,3926.24,607.0,1300.81,5,12,5,OWN,debt_consolidation,1
APP101665,40,29239.4,28.0,12122.54,629.0,3813.79,1,25,0,OWN,car,0
APP101666,57,35603.84,14.0,6302.83,491.0,2589.96,6,26,0,RENT,home_improvement,1
APP101667,54,35767.2,27.0,17868.84,687.0,2955.56,10,20,1,RENT,car,0
APP101668,47,84456.99,1.0,17646.26,540.0,8274.82,1,19,3,MORTGAGE,credit_card,1
APP101669,56,8803.26,34.0,5681.76,703.0,6156.45,12,4,0,MORTGAGE,home_improvement,0
APP101670,58,,12.0,6094.46,732.0,7699.8,12,10,4,RENT,credit_card,1
APP101671,48,36416.25,30.0,13638.66,644.0,4432.15,4,9,1,MORTGAGE,car,1
APP101672,34,21103.94,,17816.92,564.0,8721.5,2,3,0,RENT,credit_card,1
APP101673,58,31915.27,21.0,2958.47,,4778.7,11,17,2,MORTGAGE,debt_consolidation,0
APP101674,56,34096.92,13.0,11719.42,650.0,3317.25,11,19,0,RENT,debt_consolidation,1
APP101675,69,,12.0,2647.7,657.0,7757.82,9,0,1,RENT,home_improvement,1
APP101676,28,37505.18,27.0,7121.62,575.0,3502.61,2,13,2,RENT,debt_consolidation,1
APP101677,41,49715.63,0.0,19076.15,665.0,3775.96,7,15,1,OWN,debt_consolidation,1
APP101678,66,32269.14,5.0,60226.16,633.0,11552.02,3,13,2,MORTGAGE,business,1
APP101679,46,28952.23,25.0,8575.85,543.0,10713.61,4,7,1,MORTGAGE,credit_card,1
APP101680,67,33426.94,1.0,4683.17,757.0,3874.96,8,0,3,MORTGAGE,debt_consolidation,1
APP101681,21,36180.73,11.0,7272.86,790.0,9880.18,14,7,1,OWN,home_improvement,0
APP101682,22,15212.01,25.0,10297.35,731.0,1767.75,2,29,1,RENT,car,0
APP101683,60,45742.22,10.0,6620.03,719.0,3892.98,3,26,1,MORTGAGE,debt_consolidation,0
APP101684,38,28984.0,37.0,5682.27,791.0,2693.4,3,20,1,MORTGAGE,credit_card,0
APP101685,46,68238.73,38.0,7660.94,566.0,4907.89,3,8,1,MORTGAGE,debt_consolidation,0
APP101686,41,48802.01,1.0,12548.37,565.0,8845.54,14,0,1,RENT,debt_consolidation,1
APP101687,40,65188.16,6.0,8940.57,616.0,7665.93,1,26,2,OWN,debt_consolidation,1
APP101688,67,21905.61,36.0,5831.55,673.0,6875.39,2,12,0,RENT,car,0
APP101689,25,30161.05,1.0,6620.74,626.0,5486.21,9,16,3,RENT,debt_consolidation,1
APP101690,58,19511.72,19.0,7720.89,568.0,4326.46,5,29,2,MORTGAGE,debt_consolidation,1
APP101691,64,25524.76,37.0,5433.53,650.0,12848.08,13,27,0,MORTGAGE,credit_card,0
APP101692,53,67917.75,23.0,6475.06,642.0,1426.21,8,16,3,MORTGAGE,other,0
APP101693,40,76400.56,12.0,14562.16,717.0,2882.99,2,21,1,RENT,credit_card,0
APP101694,28,20453.99,0.0,8619.72,653.0,6829.63,7,16,1,RENT,credit_card,0
APP101695,54,28878.75,15.0,3456.14,497.0,16685.66,1,12,2,RENT,car,1
APP101696,43,34957.98,21.0,18305.73,680.0,3726.89,6,7,3,MORTGAGE,credit_card,1
APP101697,28,48669.26,3.0,12708.57,776.0,3988.84,13,1,0,RENT,car,0
APP101698,38,15064.48,21.0,4316.15,652.0,1751.21,7,28,0,MORTGAGE,debt_consolidation,0
APP101699,68,16293.15,16.0,7948.77,728.0,3186.84,9,26,1,MORTGAGE,debt_consolidation,0
APP101700,34,46388.79,13.0,6153.28,609.0,8660.99,5,11,2,OWN,credit_card,1
APP101701,29,13704.52,38.0,14855.77,695.0,17386.25,14,21,0,OWN,credit_card,1
APP101702,54,29044.99,35.0,7918.91,590.0,3886.92,8,3,1,MORTGAGE,debt_consolidation,0
APP101703,30,39381.28,27.0,9474.28,630.0,2593.65,10,4,0,OWN,credit_card,1
APP101704,66,44704.66,23.0,8835.06,630.0,5196.81,11,25,1,MORTGAGE,debt_consolidation,0
APP101705,63,33831.28,18.0,4072.12,,1350.53,11,28,0,RENT,credit_card,0
APP101706,69,30246.07,2.0,22999.73,584.0,13206.52,14,18,1,MORTGAGE,business,1
APP101707,65,55397.26,12.0,14726.41,532.0,1836.13,6,14,2,RENT,debt_consolidation,1
APP101708,32,41881.65,0.0,6320.6,687.0,6317.22,2,19,2,RENT,credit_card,0
APP101709,31,26278.11,14.0,11104.63,684.0,6242.87,3,0,3,MORTGAGE,credit_card,1
APP101710,37,37006.97,18.0,17755.86,658.0,8120.87,3,9,1,OWN,credit_card,1
APP101711,44,43984.15,24.0,10233.73,724.0,6029.83,8,8,0,OWN,credit_card,0
APP101712,64,85743.76,14.0,25186.23,633.0,4925.45,1,15,3,MORTGAGE,debt_consolidation,1
APP101713,56,53807.16,10.0,56994.53,672.0,6924.9,5,25,0,OWN,home_improvement,0
APP101714,52,66654.54,28.0,9175.82,622.0,9583.05,10,2,0,MORTGAGE,credit_card,0
APP101715,64,26760.88,6.0,6977.75,629.0,20685.02,7,12,1,RENT,business,1
APP101716,52,27942.62,5.0,5466.28,677.0,2034.46,5,22,2,RENT,debt_consolidation,0
APP101717,39,32283.45,27.0,2622.43,831.0,1128.63,7,24,2,RENT,car,0
APP101718,41,33799.92,23.0,20928.92,709.0,1425.8,1,25,0,MORTGAGE,debt_consolidation,0
APP101719,46,21938.26,34.0,8005.66,693.0,1152.14,0,12,0,RENT,credit_card,0
APP101720,25,68388.97,29.0,16734.26,711.0,1882.31,10,28,3,RENT,credit_card,0
APP101721,57,56481.92,36.0,18880.24,462.0,1700.55,9,4,2,RENT,debt_consolidation,1
APP101722,52,31168.43,26.0,5174.09,675.0,3522.43,10,24,0,RENT,other,0
APP101723,56,50053.88,33.0,5661.88,722.0,9740.99,5,5,4,MORTGAGE,credit_card,1
APP101724,47,40597.01,6.0,28192.52,656.0,8112.72,3,20,1,MORTGAGE,business,1
APP101725,59,52047.6,21.0,9489.69,646.0,2987.57,12,26,1,MORTGAGE,home_improvement,0
APP101726,67,18542.98,37.0,6659.69,574.0,3201.3,10,20,2,OWN,other,1
APP101727,48,33764.64,31.0,5286.42,615.0,24553.78,0,5,1,MORTGAGE,other,1
APP101728,42,35276.8,16.0,9091.78,583.0,7909.56,14,26,1,RENT,debt_consolidation,1
APP101729,26,49603.72,37.0,24458.59,729.0,5642.97,8,28,0,MORTGAGE,debt_consolidation,0
APP101730,59,26523.36,12.0,14932.01,770.0,5416.48,4,14,4,MORTGAGE,business,0
APP101731,65,10404.93,0.0,11037.54,804.0,3899.5,5,8,2,MORTGAGE,credit_card,1
APP101732,55,21144.82,31.0,25670.88,582.0,24404.2,8,19,1,MORTGAGE,credit_card,1
APP101733,63,35223.76,16.0,22867.34,596.0,4222.25,1,29,3,OWN,debt_consolidation,1
APP101734,63,37494.22,1.0,12094.1,590.0,5538.27,1,29,1,OWN,car,1
APP101735,60,84277.83,8.0,52348.15,568.0,1314.15,6,2,0,MORTGAGE,credit_card,1
APP101736,45,48599.73,2.0,8531.72,569.0,2953.98,14,4,3,MORTGAGE,home_improvement,1
APP101737,25,37826.5,39.0,19126.25,608.0,3163.47,6,16,4,OWN,credit_card,1
APP101738,21,35732.09,33.0,7818.14,719.0,7252.02,12,25,1,OWN,home_improvement,0
APP101739,31,63075.75,37.0,17012.59,592.0,2643.41,11,1,1,OWN,home_improvement,1
APP101740,42,27036.55,7.0,8526.79,734.0,5108.44,12,20,1,RENT,debt_consolidation,1
APP101741,57,33855.55,32.0,13053.62,759.0,3025.76,2,7,2,RENT,debt_consolidation,0
APP101742,43,21065.06,22.0,41526.27,672.0,2037.52,14,8,2,MORTGAGE,credit_card,0
APP101743,22,73825.02,11.0,17520.22,748.0,1972.32,12,25,0,RENT,car,0
APP101744,31,44189.81,26.0,13175.37,541.0,4278.18,12,8,1,MORTGAGE,credit_card,1
APP101745,68,25495.02,38.0,6217.84,605.0,5337.17,0,5,0,RENT,home_improvement,0
APP101746,69,34295.61,18.0,11080.45,665.0,4209.17,3,28,2,MORTGAGE,credit_card,0
APP101747,39,46855.58,1.0,5405.64,667.0,2524.28,7,26,0,RENT,debt_consolidation,0
APP101748,60,32036.8,33.0,16851.35,764.0,4401.92,9,27,3,OWN,credit_card,0
APP101749,56,27799.26,7.0,16599.48,570.0,3796.48,9,17,0,OWN,credit_card,1
APP101750,66,26182.94,7.0,8885.88,607.0,2135.61,14,7,3,MORTGAGE,car,1
APP101751,64,43022.6,24.0,26852.63,643.0,5252.54,0,21,1,RENT,car,0
APP101752,51,30362.78,31.0,24679.73,608.0,20915.83,3,22,0,RENT,home_improvement,0
APP101753,40,28944.08,31.0,10826.89,566.0,4360.46,1,10,0,MORTGAGE,debt_consolidation,0
APP101754,51,18619.58,34.0,13895.31,611.0,1527.11,7,17,2,OWN,home_improvement,0
APP101755,36,37753.0,35.0,6952.98,630.0,15912.11,4,29,2,MORTGAGE,credit_card,0
APP101756,38,33169.57,5.0,8405.92,765.0,13436.06,9,17,1,RENT,other,0
APP101757,50,30920.54,12.0,5183.29,568.0,15460.16,5,24,0,MORTGAGE,credit_card,1
APP101758,48,40110.18,28.0,7427.9,715.0,4751.55,3,0,1,RENT,debt_consolidation,0
APP101759,49,52785.99,15.0,9296.25,751.0,2625.84,5,27,2,OWN,home_improvement,0
APP101760,39,51574.5,28.0,3654.74,608.0,2405.66,9,28,2,MORTGAGE,credit_card,1
APP101761,41,47875.74,18.0,13989.86,670.0,12246.3,14,4,1,RENT,credit_card,1
APP101762,21,32198.17,18.0,18274.77,696.0,17759.98,2,13,1,MORTGAGE,home_improvement,0
APP101763,50,27350.79,1.0,9850.22,,2353.6,2,8,1,RENT,credit_card,1
APP101764,49,21548.08,24.0,1961.87,656.0,654.53,14,16,1,RENT,credit_card,0
APP101765,66,26995.4,34.0,8503.26,595.0,4845.33,13,25,1,OWN,other,1
APP101766,45,36674.06,32.0,4289.68,702.0,2384.14,13,5,0,OWN,credit_card,1
APP101767,43,24510.5,13.0,6865.26,620.0,2791.09,14,20,0,MORTGAGE,credit_card,0
APP101768,24,38102.25,27.0,23651.03,652.0,4061.98,3,3,1,RENT,car,0
APP101769,30,22410.2,7.0,2296.9,664.0,6821.94,2,11,3,MORTGAGE,car,1
APP101770,37,15827.5,25.0,6064.35,718.0,2631.29,9,16,3,MORTGAGE,debt_consolidation,0
APP101771,39,54704.6,16.0,16280.8,804.0,5480.0,11,13,0,OWN,credit_card,0
APP101772,38,28646.68,37.0,6495.37,590.0,4442.96,12,3,1,MORTGAGE,credit_card,1
APP101773,40,23896.4,,6203.95,654.0,777.22,14,13,0,OWN,home_improvement,0
APP101774,58,21016.78,2.0,33504.79,531.0,7600.58,13,10,0,MORTGAGE,credit_card,1
APP101775,27,44869.7,34.0,12419.62,768.0,3426.16,3,16,1,RENT,home_improvement,0
APP101776,37,72218.67,28.0,17336.71,653.0,1788.1,4,9,1,RENT,credit_card,0
APP101777,28,29686.96,8.0,13317.07,626.0,2749.57,7,14,0,MORTGAGE,credit_card,0
APP101778,36,32604.91,11.0,10905.46,654.0,5781.23,4,28,4,MORTGAGE,other,1
APP101779,54,62057.45,6.0,21129.28,658.0,5099.95,11,13,0,RENT,business,1
APP101780,23,14687.87,12.0,31045.46,591.0,8230.04,12,21,2,RENT,other,1
APP101781,37,97093.95,37.0,3604.33,745.0,6969.28,11,9,1,RENT,home_improvement,0
APP101782,22,123259.87,36.0,9689.61,701.0,1925.07,0,20,0,MORTGAGE,car,0
APP101783,67,9384.66,22.0,9643.9,712.0,462.46,12,13,1,RENT,debt_consolidation,0
APP101784,56,34587.53,14.0,7649.79,595.0,5413.9,4,18,0,RENT,debt_consolidation,0
APP101785,32,25349.81,14.0,17829.98,591.0,8141.75,5,5,1,RENT,debt_consolidation,1
APP101786,30,31812.49,38.0,11546.44,640.0,4179.91,8,25,1,RENT,credit_card,0
APP101787,25,29460.55,7.0,31422.63,713.0,8337.21,1,5,2,RENT,debt_consolidation,1
APP101788,44,54495.83,30.0,19151.95,690.0,2205.45,10,5,2,MORTGAGE,credit_card,0
APP101789,57,34327.95,39.0,22444.96,587.0,3726.35,10,20,1,MORTGAGE,credit_card,1
APP101790,49,23029.85,34.0,4819.87,703.0,2353.22,6,8,4,RENT,home_improvement,0
APP101791,64,33319.81,28.0,6101.86,572.0,8585.57,5,28,1,OWN,business,1
APP101792,37,46976.0,35.0,6411.09,597.0,2372.45,4,20,0,MORTGAGE,business,1
APP101793,34,20093.25,8.0,21891.88,662.0,25536.89,9,6,1,MORTGAGE,home_improvement,1
APP101794,44,15944.72,39.0,5539.69,556.0,3289.22,14,29,0,RENT,business,0
APP101795,30,98358.22,3.0,5637.74,572.0,9307.21,7,27,3,MORTGAGE,debt_consolidation,1
APP101796,68,26338.49,0.0,5050.22,774.0,3323.2,14,8,2,MORTGAGE,credit_card,0
APP101797,30,33905.19,7.0,51627.84,759.0,14329.81,6,18,1,RENT,business,1
APP101798,44,29765.41,24.0,9087.55,833.0,13899.49,0,13,2,OWN,business,0
APP101799,46,47764.78,9.0,13601.47,686.0,3793.28,13,28,3,RENT,other,1
APP101800,23,88114.73,25.0,4992.19,701.0,6122.71,5,28,4,RENT,car,0
APP101801,43,48531.43,4.0,17598.26,637.0,13618.25,9,11,1,MORTGAGE,debt_consolidation,1
APP101802,43,16997.43,27.0,3414.55,621.0,6269.58,7,27,3,RENT,car,1
APP101803,33,18177.47,9.0,5500.52,719.0,2352.94,9,20,1,MORTGAGE,debt_consolidation,1
APP101804,27,29748.01,20.0,6381.61,758.0,5198.12,11,2,4,OWN,car,1
APP101805,23,31757.47,4.0,11286.05,712.0,2701.12,14,16,0,RENT,debt_consolidation,0
APP101806,21,15352.36,38.0,6149.65,582.0,5545.8,14,11,2,MORTGAGE,car,1
APP101807,44,54702.82,15.0,24696.06,681.0,2617.62,4,29,0,RENT,business,0
APP101808,25,,24.0,13385.59,588.0,6622.61,0,5,3,RENT,debt_consolidation,1
APP101809,68,76622.86,19.0,6543.57,624.0,1174.93,10,1,3,OWN,debt_consolidation,1
APP101810,32,90247.96,23.0,18007.98,780.0,2003.03,3,4,2,MORTGAGE,car,0
APP101811,52,32076.32,18.0,7816.79,554.0,2605.61,5,1,5,OWN,home_improvement,1
APP101812,54,45228.66,2.0,6944.73,,4323.54,11,14,2,RENT,credit_card,0
APP101813,45,19614.54,33.0,16940.96,693.0,1466.06,8,25,1,OWN,credit_card,0
APP101814,64,49604.57,25.0,2271.75,612.0,2424.15,8,14,0,MORTGAGE,debt_consolidation,0
APP101815,26,28308.11,10.0,15381.03,655.0,9159.04,12,1,2,OWN,car,1
APP101816,32,21086.37,3.0,6451.99,595.0,10074.19,9,25,2,MORTGAGE,business,1
APP101817,33,31424.17,35.0,6446.13,606.0,647.49,13,27,2,RENT,debt_consolidation,0
APP101818,27,28771.08,13.0,32044.54,655.0,3073.6,2,22,1,OWN,home_improvement,0
APP101819,35,30866.3,36.0,7195.94,623.0,13627.82,6,2,1,MORTGAGE,car,1
APP101820,36,58386.5,30.0,17562.98,575.0,6693.09,6,6,1,RENT,credit_card,1
APP101821,58,24522.5,38.0,11702.37,632.0,6808.17,12,3,0,MORTGAGE,business,0
APP101822,35,86466.43,26.0,12453.97,544.0,7718.06,12,19,0,MORTGAGE,debt_consolidation,0
APP101823,63,18722.29,7.0,8515.77,548.0,2282.11,5,9,0,MORTGAGE,other,1
APP101824,58,81447.6,1.0,8253.32,547.0,5832.64,13,1,2,RENT,debt_consolidation,1
APP101825,65,21845.38,9.0,24755.25,783.0,7168.04,9,21,1,RENT,debt_consolidation,0
APP101826,26,36297.11,17.0,17296.79,682.0,5354.35,3,22,1,MORTGAGE,credit_card,0
