transaction_id,user_id,amount,timestamp,merchant_category,location,device_type,hour_of_day,is_weekend,distance_from_home,is_fraud
TXN1012282,148,18.74,2025-01-21 15:33:00,entertainment,domestic,mobile,5,0,7.92,0
TXN1040529,157,77.09,2025-01-21 15:35:00,electronics,domestic,mobile,20,0,16.51,0
TXN1049909,2679,42.2,2025-01-21 15:35:00,electronics,domestic,web,12,0,45.41,0
TXN1011027,708,81.29,2025-01-21 15:37:00,gas_station,international,mobile,4,1,0.66,0
TXN1017610,2223,142.29,2025-01-21 15:39:00,travel,domestic,mobile,18,1,13.15,0
TXN1038468,1183,6.05,2025-01-21 15:48:00,entertainment,domestic,mobile,19,1,21.17,0
TXN1011069,1101,25.62,2025-01-21 15:50:00,grocery,domestic,pos,7,0,26.6,0
TXN1040637,156,31.77,2025-01-21 15:52:00,grocery,domestic,mobile,6,0,68.72,0
TXN1049329,2035,11.09,2025-01-21 15:56:00,grocery,domestic,mobile,15,1,39.66,0
TXN1035390,1001,42.72,2025-01-21 15:59:00,restaurant,domestic,web,3,0,16.48,0
TXN1011079,211,4.85,2025-01-21 16:02:00,entertainment,domestic,mobile,3,1,1.67,0
TXN1009189,1602,27.88,2025-01-21 16:16:00,online_retail,domestic,web,17,1,31.66,0
TXN1042406,1684,55.63,2025-01-21 16:23:00,restaurant,domestic,mobile,21,1,11.8,0
TXN1044908,2032,24.24,2025-01-21 16:23:00,entertainment,domestic,mobile,3,0,39.96,0
TXN1021829,445,27.41,2025-01-21 16:27:00,restaurant,domestic,pos,14,0,0.07,0
TXN1028271,2187,3.13,2025-01-21 16:31:00,electronics,domestic,mobile,22,1,57.98,0
TXN1045213,2515,18.21,2025-01-21 16:31:00,electronics,domestic,web,19,1,15.77,0
TXN1025890,1893,39.12,2025-01-21 16:48:00,gas_station,domestic,web,12,1,2.51,0
TXN1034185,242,22.37,2025-01-21 17:11:00,restaurant,domestic,mobile,11,0,24.48,0
TXN1031586,1375,26.26,2025-01-21 17:14:00,gas_station,domestic,mobile,23,0,12.63,0
TXN1042145,1884,29.76,2025-01-21 17:15:00,electronics,domestic,pos,3,1,53.24,0
TXN1001525,725,44.2,2025-01-21 17:20:00,restaurant,domestic,pos,3,0,19.86,0
TXN1027316,1302,3.77,2025-01-21 17:22:00,entertainment,international,mobile,15,1,4.23,0
TXN1041873,2105,12.19,2025-01-21 17:40:00,grocery,domestic,mobile,15,1,24.65,0
TXN1001784,75,33.9,2025-01-21 17:47:00,gas_station,domestic,mobile,8,1,35.12,0
TXN1004588,2883,160.73,2025-01-21 17:51:00,gas_station,domestic,web,21,0,4.33,0
TXN1026568,1362,16.92,2025-01-21 17:55:00,gas_station,domestic,mobile,1,1,111.04,1
TXN1015581,2311,113.12,2025-01-21 17:57:00,travel,domestic,web,15,0,20.83,0
TXN1038811,194,37.31,2025-01-21 18:07:00,online_retail,domestic,web,2,0,13.91,0
TXN1036435,2536,232.5,2025-01-21 18:08:00,electronics,domestic,web,21,0,36.18,0
TXN1024004,1278,2.44,2025-01-21 18:09:00,travel,domestic,mobile,0,0,31.53,0
TXN1046309,1086,11.86,2025-01-21 18:11:00,utilities,domestic,mobile,6,1,19.04,0
TXN1016275,2992,101.79,2025-01-21 18:14:00,entertainment,domestic,mobile,13,1,32.73,0
TXN1013004,1667,44.3,2025-01-21 18:16:00,gas_station,international,mobile,11,1,7.5,0
TXN1031986,1941,112.86,2025-01-21 18:28:00,utilities,domestic,web,21,1,17.78,0
TXN1049836,2713,70.63,2025-01-21 18:32:00,grocery,domestic,web,0,0,46.74,1
TXN1002816,2937,37.13,2025-01-21 18:40:00,travel,domestic,mobile,18,1,27.14,0
TXN1010056,1305,87.19,2025-01-21 18:41:00,restaurant,domestic,web,14,1,1.7,0
TXN1047166,1330,172.45,2025-01-21 18:43:00,grocery,domestic,pos,0,0,18.44,0
TXN1006315,697,4.87,2025-01-21 18:44:00,restaurant,domestic,web,19,1,110.5,0
TXN1026118,1618,24.94,2025-01-21 18:47:00,utilities,domestic,mobile,0,1,63.2,0
TXN1024557,1910,17.91,2025-01-21 18:48:00,online_retail,domestic,mobile,16,1,24.72,0
TXN1048368,2871,210.19,2025-01-21 18:55:00,restaurant,domestic,mobile,19,0,50.85,1
TXN1042245,1374,11.8,2025-01-21 19:06:00,electronics,domestic,mobile,2,1,9.11,0
TXN1026539,253,44.07,2025-01-21 19:08:00,entertainment,domestic,mobile,16,1,24.79,0
TXN1031560,681,5.94,2025-01-21 19:10:00,restaurant,domestic,mobile,18,0,1.64,0
TXN1040543,1641,73.44,2025-01-21 19:14:00,restaurant,domestic,mobile,18,0,43.72,0
TXN1024299,917,8.95,2025-01-21 19:14:00,electronics,domestic,web,21,1,9.13,0
TXN1035565,62,339.92,2025-01-21 19:30:00,utilities,international,web,20,1,140.99,1
TXN1001777,1980,116.6,2025-01-21 19:35:00,electronics,domestic,mobile,9,0,58.12,0
TXN1030704,2948,19.98,2025-01-21 19:41:00,utilities,domestic,mobile,15,1,54.11,0
TXN1033257,2108,6.72,2025-01-21 19:49:00,entertainment,domestic,mobile,4,0,26.51,0
TXN1040119,2566,87.23,2025-01-21 19:49:00,travel,domestic,mobile,15,0,38.13,0
TXN1032879,195,52.49,2025-01-21 19:50:00,entertainment,domestic,mobile,5,0,4.38,0
TXN1012907,50,96.93,2025-01-21 19:54:00,grocery,domestic,pos,15,1,74.44,0
TXN1019337,374,2.36,2025-01-21 20:15:00,electronics,domestic,mobile,15,0,5.56,0
TXN1004122,2800,76.42,2025-01-21 20:18:00,gas_station,domestic,web,12,1,23.14,0
TXN1016527,326,13.58,2025-01-21 20:22:00,gas_station,domestic,mobile,2,1,67.66,1
TXN1031900,2074,342.49,2025-01-21 20:30:00,gas_station,domestic,mobile,9,1,91.23,0
TXN1036811,373,2.29,2025-01-21 20:34:00,entertainment,domestic,pos,3,0,50.47,1
TXN1031955,202,14.62,2025-01-21 20:38:00,utilities,international,web,13,1,6.74,0
TXN1023738,2446,196.7,2025-01-21 20:41:00,entertainment,domestic,pos,17,1,52.09,0
TXN1048305,2245,7.54,2025-01-21 20:51:00,restaurant,domestic,web,16,1,9.62,0
TXN1041108,1964,57.85,2025-01-21 20:52:00,online_retail,international,mobile,21,1,3.37,0
TXN1026102,2507,29.59,2025-01-21 20:53:00,restaurant,domestic,mobile,9,0,18.17,0
TXN1002718,64,22.68,2025-01-21 21:00:00,entertainment,domestic,web,5,1,61.04,1
TXN1041791,1330,16.44,2025-01-21 21:07:00,travel,domestic,mobile,10,1,10.78,0
TXN1008506,2659,5.62,2025-01-21 21:10:00,restaurant,domestic,pos,21,0,24.56,0
TXN1040227,1274,56.16,2025-01-21 21:17:00,gas_station,domestic,pos,5,0,56.4,0
TXN1014027,638,4.42,2025-01-21 21:21:00,gas_station,domestic,mobile,17,0,32.21,0
TXN1022095,2807,42.38,2025-01-21 21:43:00,restaurant,domestic,web,5,0,23.42,0
TXN1020368,743,148.83,2025-01-21 21:47:00,electronics,domestic,web,17,0,82.18,0
TXN1031015,2532,54.24,2025-01-21 21:48:00,electronics,domestic,mobile,5,1,0.4,0
TXN1031761,2123,64.43,2025-01-21 21:52:00,online_retail,domestic,pos,8,1,12.35,0
TXN1020378,2248,35.14,2025-01-21 21:53:00,grocery,domestic,mobile,1,0,20.4,0
TXN1016846,2289,5.36,2025-01-21 21:59:00,grocery,domestic,mobile,4,0,23.72,0
TXN1039526,2071,24.76,2025-01-21 22:07:00,restaurant,domestic,web,6,1,20.24,0
TXN1014821,275,11.06,2025-01-21 22:10:00,utilities,domestic,mobile,12,0,33.91,0
TXN1040148,220,27.45,2025-01-21 22:12:00,travel,domestic,web,4,1,60.83,1
TXN1007876,2104,90.8,2025-01-21 22:18:00,travel,domestic,web,20,0,17.76,0
TXN1031331,2177,89.65,2025-01-21 22:20:00,grocery,domestic,pos,0,0,73.93,1
TXN1024899,1246,14.22,2025-01-21 22:20:00,utilities,domestic,mobile,15,0,58.69,0
TXN1023328,2657,55.82,2025-01-21 22:22:00,online_retail,domestic,mobile,19,1,17.59,0
TXN1037223,1611,14.87,2025-01-21 22:25:00,entertainment,domestic,mobile,18,1,24.63,0
TXN1008216,351,5.05,2025-01-21 22:30:00,online_retail,domestic,mobile,17,1,66.51,0
TXN1008153,1505,3.98,2025-01-21 22:32:00,entertainment,domestic,web,14,1,35.75,0
TXN1035814,2559,120.28,2025-01-21 22:35:00,travel,domestic,web,16,0,61.62,0
TXN1005276,2475,6.54,2025-01-21 22:40:00,online_retail,domestic,mobile,22,0,36.04,0
TXN1025508,1110,844.34,2025-01-21 22:40:00,gas_station,domestic,mobile,6,1,8.8,1
TXN1039206,2760,55.87,2025-01-21 22:52:00,utilities,domestic,mobile,1,1,79.01,1
TXN1031400,164,31.6,2025-01-21 22:55:00,entertainment,domestic,pos,8,1,9.57,0
TXN1029881,79,41.96,2025-01-21 23:03:00,grocery,domestic,mobile,20,0,10.81,0
TXN1036014,1421,41.17,2025-01-21 23:13:00,grocery,domestic,mobile,23,1,4.5,0
TXN1000241,2085,16.11,2025-01-21 23:18:00,travel,domestic,web,4,1,37.65,0
TXN1011047,2100,25.79,2025-01-21 23:19:00,electronics,domestic,web,10,1,62.83,0
TXN1032613,1686,37.52,2025-01-21 23:20:00,online_retail,domestic,pos,7,1,53.02,0
TXN1022674,2002,38.25,2025-01-21 23:25:00,travel,domestic,mobile,0,1,4.9,0
TXN1009191,209,50.69,2025-01-21 23:31:00,utilities,domestic,mobile,18,1,29.53,0
TXN1020251,1900,24.5,2025-01-21 23:35:00,grocery,domestic,pos,12,1,26.4,0
TXN1043205,190,190.01,2025-01-21 23:40:00,restaurant,domestic,mobile,14,0,7.49,0
TXN1018954,2557,36.22,2025-01-21 23:49:00,grocery,domestic,web,6,0,22.24,0
TXN1031364,503,8.59,2025-01-21 23:50:00,utilities,domestic,mobile,7,0,28.09,0
TXN1034885,2638,80.58,2025-01-21 23:52:00,grocery,domestic,web,22,1,35.66,0
TXN1040814,598,73.65,2025-01-22 00:00:00,utilities,domestic,web,23,1,77.24,0
TXN1016163,415,151.83,2025-01-22 00:02:00,utilities,domestic,web,8,0,19.1,0
TXN1042840,1471,19.14,2025-01-22 00:09:00,online_retail,domestic,mobile,1,1,63.07,0
TXN1037470,2372,82.79,2025-01-22 00:10:00,grocery,domestic,web,15,1,17.98,0
TXN1004524,2854,138.38,2025-01-22 00:15:00,travel,domestic,pos,11,1,57.33,0
TXN1021472,498,18.11,2025-01-22 00:23:00,restaurant,international,pos,23,1,16.62,0
TXN1032810,556,18.25,2025-01-22 00:25:00,travel,domestic,mobile,7,1,58.06,0
TXN1033263,1129,3.5,2025-01-22 00:31:00,restaurant,domestic,mobile,19,1,15.48,1
TXN1038103,2449,33.17,2025-01-22 00:35:00,entertainment,domestic,web,8,1,82.71,0
TXN1036109,212,4.34,2025-01-22 00:38:00,gas_station,domestic,mobile,0,0,6.67,0
TXN1027860,1209,20.45,2025-01-22 00:51:00,restaurant,domestic,mobile,22,0,33.31,0
TXN1043640,2612,15.94,2025-01-22 00:51:00,gas_station,domestic,mobile,17,1,15.5,0
TXN1034322,1463,83.87,2025-01-22 00:52:00,utilities,domestic,pos,12,0,1.22,0
TXN1023151,1059,156.66,2025-01-22 00:55:00,restaurant,domestic,pos,20,0,54.45,1
TXN1048751,1797,65.16,2025-01-22 01:02:00,online_retail,domestic,web,16,0,34.36,0
TXN1026177,2777,22.06,2025-01-22 01:03:00,entertainment,domestic,mobile,3,0,18.96,0
TXN1031789,1861,40.77,2025-01-22 01:09:00,electronics,domestic,web,16,1,10.67,0
TXN1046852,98,34.27,2025-01-22 01:17:00,grocery,domestic,web,23,1,35.49,0
TXN1031730,2135,14.74,2025-01-22 01:17:00,travel,domestic,web,0,0,3.53,0
TXN1034688,1783,22.85,2025-01-22 01:18:00,gas_station,domestic,mobile,4,1,76.97,0
TXN1012984,489,1.56,2025-01-22 01:22:00,utilities,domestic,web,0,1,29.48,0
TXN1009996,1622,10.38,2025-01-22 01:32:00,travel,international,mobile,16,0,0.97,0
TXN1049419,1477,62.53,2025-01-22 01:32:00,gas_station,domestic,web,1,0,89.77,1
TXN1026684,832,2.27,2025-01-22 01:33:00,restaurant,international,web,16,0,92.16,1
TXN1035427,2633,46.55,2025-01-22 01:39:00,grocery,international,web,11,0,65.17,1
TXN1041506,363,141.21,2025-01-22 01:39:00,online_retail,domestic,mobile,12,1,41.73,0
TXN1018139,747,7.21,2025-01-22 01:52:00,online_retail,domestic,mobile,17,1,64.83,0
TXN1006865,1726,119.68,2025-01-22 02:02:00,entertainment,domestic,web,21,0,76.49,0
TXN1046849,2818,1.52,2025-01-22 02:03:00,grocery,domestic,web,9,1,18.75,0
TXN1037765,2768,6.78,2025-01-22 02:04:00,electronics,domestic,web,6,1,43.78,0
TXN1004206,1457,33.59,2025-01-22 02:11:00,electronics,domestic,web,21,1,61.81,0
TXN1033274,540,43.67,2025-01-22 02:12:00,electronics,domestic,pos,0,1,32.66,0
TXN1016716,2215,29.12,2025-01-22 02:14:00,online_retail,domestic,mobile,13,0,77.62,0
TXN1001989,924,31.05,2025-01-22 02:31:00,grocery,domestic,mobile,18,1,15.46,0
TXN1042553,1843,15.71,2025-01-22 02:54:00,entertainment,domestic,pos,0,0,33.4,0
TXN1025582,213,3.78,2025-01-22 02:58:00,restaurant,domestic,mobile,22,1,44.95,0
TXN1028203,2253,26.24,2025-01-22 03:05:00,restaurant,domestic,mobile,22,0,42.62,0
TXN1048362,2086,110.59,2025-01-22 03:12:00,electronics,domestic,mobile,6,0,15.36,0
TXN1016022,492,14.21,2025-01-22 03:45:00,entertainment,domestic,web,12,0,12.22,0
TXN1001422,2969,59.79,2025-01-22 03:52:00,travel,domestic,web,22,1,22.62,0
TXN1032387,893,16.72,2025-01-22 03:53:00,online_retail,domestic,mobile,8,0,62.63,1
TXN1001772,16,65.75,2025-01-22 03:55:00,gas_station,domestic,web,4,1,0.33,0
TXN1024567,2278,22.94,2025-01-22 04:04:00,online_retail,international,mobile,0,1,39.37,1
TXN1011747,1758,8.01,2025-01-22 04:16:00,restaurant,domestic,mobile,19,0,50.02,0
TXN1012591,2452,13.34,2025-01-22 04:19:00,travel,domestic,mobile,14,1,40.91,0
TXN1017634,2024,46.1,2025-01-22 04:19:00,online_retail,domestic,pos,1,0,26.38,0
TXN1022379,2850,5.71,2025-01-22 04:19:00,restaurant,domestic,mobile,14,1,18.43,0
TXN1048955,501,56.81,2025-01-22 04:33:00,restaurant,domestic,pos,4,0,117.78,1
TXN1000551,672,2.52,2025-01-22 04:42:00,electronics,domestic,web,14,0,8.91,0
TXN1046402,990,79.98,2025-01-22 04:45:00,gas_station,domestic,mobile,14,0,36.74,0
TXN1014943,1114,2.59,2025-01-22 04:45:00,electronics,domestic,mobile,8,0,11.35,0
TXN1003641,2786,71.81,2025-01-22 04:46:00,travel,domestic,pos,12,0,91.28,0
TXN1040173,2375,98.67,2025-01-22 04:48:00,grocery,domestic,mobile,16,0,63.3,0
TXN1008090,2501,29.16,2025-01-22 04:49:00,online_retail,domestic,mobile,19,0,127.87,0
TXN1010740,973,2.05,2025-01-22 04:53:00,utilities,domestic,mobile,10,1,1.77,0
TXN1049946,1553,91.83,2025-01-22 05:08:00,gas_station,domestic,mobile,16,1,75.21,0
TXN1049216,2827,118.55,2025-01-22 05:20:00,restaurant,domestic,mobile,20,0,11.38,0
TXN1049490,1771,374.45,2025-01-22 05:27:00,grocery,domestic,pos,3,0,58.07,1
TXN1025550,83,51.9,2025-01-22 05:30:00,gas_station,domestic,mobile,5,0,38.63,0
TXN1047921,2188,43.36,2025-01-22 05:30:00,restaurant,domestic,web,5,0,25.72,0
TXN1011756,2342,76.82,2025-01-22 05:42:00,entertainment,domestic,pos,10,0,37.48,0
TXN1004318,404,82.21,2025-01-22 06:06:00,grocery,domestic,web,1,1,74.29,1
TXN1029211,26,42.43,2025-01-22 06:08:00,utilities,domestic,mobile,20,1,35.28,0
TXN1003086,2207,34.49,2025-01-22 06:16:00,entertainment,domestic,mobile,17,1,23.2,0
TXN1000380,1072,38.31,2025-01-22 06:16:00,electronics,domestic,pos,10,0,28.58,0
TXN1032339,1850,22.05,2025-01-22 06:17:00,entertainment,domestic,mobile,6,1,7.46,0
TXN1023190,2478,26.23,2025-01-22 06:26:00,grocery,domestic,mobile,19,1,22.82,0
TXN1002729,2685,27.99,2025-01-22 06:33:00,entertainment,domestic,mobile,5,0,16.64,0
TXN1033000,46,45.11,2025-01-22 06:50:00,electronics,domestic,mobile,7,0,8.38,0
TXN1049497,1188,44.21,2025-01-22 06:57:00,entertainment,domestic,mobile,23,1,20.78,0
TXN1024751,888,82.96,2025-01-22 07:08:00,travel,domestic,mobile,4,0,28.25,0
TXN1014193,1642,58.38,2025-01-22 07:09:00,online_retail,domestic,web,18,1,15.26,0
TXN1039348,2511,42.18,2025-01-22 07:11:00,utilities,domestic,pos,7,0,27.54,0
TXN1044859,1404,102.46,2025-01-22 07:21:00,grocery,domestic,mobile,2,0,1.82,0
TXN1006307,1160,203.24,2025-01-22 07:30:00,travel,domestic,web,2,1,27.96,0
TXN1005681,688,51.69,2025-01-22 07:51:00,travel,domestic,mobile,23,1,76.21,1
TXN1045808,2267,12.91,2025-01-22 07:53:00,gas_station,domestic,web,19,1,12.26,0
TXN1001011,1251,15.24,2025-01-22 07:53:00,restaurant,domestic,mobile,4,1,39.01,0
TXN1045184,700,22.95,2025-01-22 07:57:00,utilities,domestic,mobile,19,1,37.64,0
TXN1018254,748,66.85,2025-01-22 08:03:00,gas_station,domestic,mobile,2,1,8.42,0
TXN1022770,180,20.71,2025-01-22 08:07:00,travel,domestic,pos,17,1,29.59,0
TXN1018407,2767,39.75,2025-01-22 08:13:00,grocery,domestic,mobile,9,0,3.95,0
TXN1027646,256,34.65,2025-01-22 08:22:00,entertainment,domestic,web,0,0,46.29,0
TXN1045030,936,200.54,2025-01-22 08:24:00,grocery,domestic,web,7,1,6.01,0
TXN1029437,2227,4.63,2025-01-22 08:32:00,entertainment,domestic,mobile,14,0,42.82,0
TXN1011597,1866,10.9,2025-01-22 08:35:00,electronics,domestic,mobile,10,1,32.15,0
TXN1024533,568,42.09,2025-01-22 08:38:00,gas_station,domestic,mobile,16,1,11.5,0
TXN1038981,2852,239.89,2025-01-22 08:57:00,gas_station,domestic,mobile,7,0,20.38,0
TXN1044764,394,16.14,2025-01-22 08:58:00,entertainment,domestic,mobile,21,0,42.92,0
TXN1012582,1325,18.26,2025-01-22 09:03:00,travel,domestic,pos,22,0,16.32,0
TXN1012487,811,136.03,2025-01-22 09:08:00,grocery,domestic,pos,11,1,22.88,0
TXN1036110,1444,5.85,2025-01-22 09:19:00,utilities,domestic,pos,23,1,48.37,0
TXN1047799,1230,248.28,2025-01-22 09:20:00,utilities,domestic,web,17,0,17.6,0
TXN1007598,821,66.51,2025-01-22 09:20:00,entertainment,domestic,mobile,9,1,39.42,0
TXN1006175,216,129.57,2025-01-22 09:28:00,grocery,domestic,mobile,13,1,4.92,0
TXN1000887,423,43.93,2025-01-22 09:31:00,entertainment,international,mobile,22,0,59.65,0
TXN1002176,2748,74.19,2025-01-22 09:35:00,entertainment,domestic,mobile,14,0,28.8,0
TXN1037661,1891,44.94,2025-01-22 09:36:00,grocery,domestic,mobile,5,0,4.87,0
TXN1049992,45,28.65,2025-01-22 09:39:00,gas_station,domestic,web,17,0,34.05,0
TXN1040193,750,30.54,2025-01-22 09:49:00,gas_station,domestic,web,5,1,23.61,0
TXN1002046,1522,47.39,2025-01-22 09:49:00,online_retail,domestic,mobile,4,1,13.53,0
TXN1041612,1967,199.03,2025-01-22 09:53:00,entertainment,domestic,mobile,14,0,10.11,0
TXN1048631,2948,120.32,2025-01-22 09:56:00,grocery,domestic,web,22,1,1.62,0
TXN1004667,1397,5.91,2025-01-22 09:58:00,electronics,domestic,pos,11,0,6.47,0
TXN1005493,2165,48.9,2025-01-22 10:04:00,online_retail,domestic,mobile,6,0,5.56,0
TXN1015366,1287,154.78,2025-01-22 10:16:00,restaurant,domestic,mobile,9,1,5.58,0
TXN1009972,22,142.75,2025-01-22 10:25:00,gas_station,domestic,mobile,0,1,5.07,0
TXN1027940,2424,150.53,2025-01-22 10:31:00,electronics,domestic,mobile,8,0,9.91,0
TXN1014057,2685,136.49,2025-01-22 10:45:00,travel,domestic,mobile,23,0,22.39,0
TXN1021192,1411,152.18,2025-01-22 10:46:00,grocery,domestic,web,4,1,3.36,0
TXN1013136,1133,31.63,2025-01-22 10:53:00,restaurant,domestic,pos,11,1,28.15,0
TXN1006688,470,127.23,2025-01-22 10:56:00,online_retail,domestic,mobile,21,1,38.14,1
TXN1014694,1803,7.05,2025-01-22 11:11:00,grocery,domestic,web,9,1,52.7,1
TXN1011332,1294,89.68,2025-01-22 11:14:00,electronics,domestic,pos,18,1,96.52,0
TXN1019542,899,38.5,2025-01-22 11:15:00,online_retail,international,web,6,1,17.41,0
TXN1022585,2368,58.21,2025-01-22 11:21:00,gas_station,domestic,mobile,1,1,52.87,0
TXN1005912,247,9.67,2025-01-22 11:22:00,grocery,domestic,web,1,0,1.69,0
TXN1027116,1759,187.85,2025-01-22 11:33:00,gas_station,domestic,mobile,6,1,26.62,0
TXN1022860,1602,25.86,2025-01-22 11:47:00,grocery,international,pos,20,1,20.79,0
TXN1041243,2998,20.14,2025-01-22 11:52:00,grocery,domestic,pos,13,0,39.53,0
TXN1019478,418,52.85,2025-01-22 11:53:00,travel,domestic,web,8,0,18.58,0
TXN1026046,276,64.42,2025-01-22 11:54:00,grocery,domestic,mobile,18,1,17.9,0
TXN1011438,486,21.43,2025-01-22 11:55:00,grocery,domestic,web,4,1,20.83,0
TXN1042295,1329,23.12,2025-01-22 11:58:00,electronics,domestic,web,10,0,60.99,0
TXN1035794,2453,1.98,2025-01-22 11:58:00,restaurant,domestic,pos,3,0,20.29,0
TXN1020974,1053,32.0,2025-01-22 12:10:00,grocery,domestic,web,4,0,130.68,1
TXN1013170,1500,6.62,2025-01-22 12:13:00,electronics,domestic,mobile,20,1,90.4,0
TXN1043730,833,2.34,2025-01-22 12:16:00,online_retail,domestic,mobile,15,0,45.67,0
TXN1044358,2678,57.98,2025-01-22 12:27:00,grocery,domestic,mobile,0,0,19.96,0
TXN1024841,1595,23.15,2025-01-22 12:30:00,travel,domestic,mobile,16,1,22.05,0
TXN1008264,2815,141.35,2025-01-22 12:35:00,travel,domestic,web,10,1,18.12,0
TXN1009778,1054,14.12,2025-01-22 12:40:00,electronics,domestic,mobile,15,0,44.63,0
TXN1015446,193,66.06,2025-01-22 12:41:00,restaurant,international,mobile,13,1,0.92,0
TXN1049369,1851,108.54,2025-01-22 12:59:00,travel,domestic,mobile,23,0,12.58,0
TXN1001082,1834,78.29,2025-01-22 12:59:00,gas_station,domestic,web,11,1,93.29,1
TXN1036487,2518,26.46,2025-01-22 13:04:00,restaurant,domestic,mobile,4,0,17.24,0
TXN1031688,730,44.99,2025-01-22 13:11:00,entertainment,domestic,mobile,0,0,43.64,1
TXN1002749,1453,46.8,2025-01-22 13:12:00,entertainment,domestic,pos,12,0,0.58,0
TXN1025184,1710,4.48,2025-01-22 13:34:00,gas_station,domestic,web,2,0,44.66,0
TXN1002872,990,60.08,2025-01-22 13:59:00,online_retail,domestic,mobile,13,1,32.78,0
TXN1041608,1359,37.59,2025-01-22 13:59:00,restaurant,domestic,mobile,0,1,59.84,1
TXN1009643,276,32.99,2025-01-22 14:03:00,entertainment,domestic,mobile,20,1,45.63,0
TXN1043283,2506,8.65,2025-01-22 14:03:00,online_retail,domestic,mobile,8,1,52.92,0
TXN1039636,371,189.04,2025-01-22 14:03:00,entertainment,domestic,mobile,5,1,16.22,0
TXN1013756,103,13.03,2025-01-22 14:12:00,entertainment,domestic,mobile,8,0,73.46,0
TXN1023761,1780,16.37,2025-01-22 14:13:00,restaurant,domestic,mobile,5,1,39.9,0
TXN1000561,1536,122.37,2025-01-22 14:14:00,entertainment,domestic,mobile,0,1,15.14,0
TXN1021000,2891,8.72,2025-01-22 14:21:00,utilities,domestic,pos,18,1,27.08,0
TXN1031718,1412,56.75,2025-01-22 14:23:00,electronics,domestic,web,1,1,67.53,0
TXN1010255,1314,35.52,2025-01-22 14:26:00,entertainment,domestic,web,6,0,6.36,0
TXN1037358,1210,47.46,2025-01-22 14:27:00,online_retail,domestic,mobile,8,0,19.97,0
TXN1007662,1706,10.09,2025-01-22 14:43:00,utilities,domestic,mobile,5,0,14.87,0
TXN1015182,420,32.91,2025-01-22 14:46:00,online_retail,domestic,web,23,1,9.54,0
TXN1033646,1672,37.2,2025-01-22 14:50:00,restaurant,domestic,pos,10,0,13.47,0
TXN1020996,2584,36.83,2025-01-22 14:57:00,electronics,domestic,web,21,1,43.24,0
TXN1023620,2038,238.88,2025-01-22 14:58:00,gas_station,domestic,pos,1,0,7.89,0
TXN1004074,2703,77.03,2025-01-22 15:02:00,entertainment,domestic,mobile,18,0,46.02,0
TXN1007218,2066,36.58,2025-01-22 15:09:00,restaurant,domestic,mobile,15,0,61.27,0
TXN1012581,85,66.83,2025-01-22 15:10:00,entertainment,domestic,mobile,20,0,38.71,0
TXN1035541,2398,36.71,2025-01-22 15:11:00,utilities,domestic,mobile,1,1,52.43,0
TXN1041040,800,100.44,2025-01-22 15:14:00,gas_station,domestic,mobile,5,1,33.08,0
TXN1027589,1759,5.43,2025-01-22 15:15:00,restaurant,domestic,pos,21,1,11.97,0
TXN1045029,957,26.8,2025-01-22 15:20:00,electronics,domestic,mobile,11,0,36.15,0
TXN1024887,488,30.89,2025-01-22 15:21:00,online_retail,domestic,web,17,1,35.71,0
TXN1029419,1937,29.81,2025-01-22 15:22:00,travel,domestic,pos,4,0,72.13,1
TXN1005556,2715,312.26,2025-01-22 15:26:00,gas_station,domestic,mobile,11,0,7.91,0
TXN1046622,2339,341.31,2025-01-22 15:31:00,electronics,domestic,mobile,14,0,39.07,1
TXN1047172,1275,27.7,2025-01-22 15:34:00,restaurant,domestic,pos,8,0,3.79,0
TXN1037408,1382,53.87,2025-01-22 15:35:00,electronics,domestic,mobile,15,1,54.06,0
TXN1035892,2404,101.33,2025-01-22 15:37:00,utilities,domestic,mobile,19,0,9.71,0
TXN1042894,2591,70.76,2025-01-22 15:45:00,entertainment,domestic,mobile,13,1,50.71,0
TXN1017216,669,110.54,2025-01-22 15:48:00,gas_station,domestic,web,19,0,36.24,0
